registrikood,tegevusala,alguskuupaev,loppkuupaev,staatus,allikas
17217423,Renditööjőu vahendamine,18.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17217423,Töövahendus,18.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17104287,Toitlustamine,18.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17249092,Toitlustamine,17.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14294548,Toitlustamine,17.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17065437,Toitlustamine,17.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17174715,Töövahendus,17.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17174715,Renditööjőu vahendamine,17.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17254809,Hulgikaubandus,17.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17193523,Toitlustamine,17.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14174040,Jaekaubandus,17.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17238361,Hulgikaubandus,16.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17241682,Jaekaubandus,16.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17185937,Jaekaubandus,16.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17207969,Toitlustamine,15.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16337948,Toitlustamine,12.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16496492,Toitlustamine,12.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11333756,Toitlustamine,11.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16977091,Jaekaubandus,11.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17252929,Toitlustamine,11.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12606848,Hulgikaubandus,11.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17213562,Toitlustamine,11.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16474289,Renditööjőu vahendamine,10.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17257855,Jaekaubandus,10.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14476338,Toitlustamine,10.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16776234,Toitlustamine,10.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14069188,Töövahendus,10.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17236497,Renditööjőu vahendamine,10.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
80403189,Jaekaubandus,10.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17192966,Toitlustamine,09.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17255879,Hulgikaubandus,09.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17159905,Toitlustamine,09.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17159905,Jaekaubandus,09.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14211083,Toitlustamine,09.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17058469,Toitlustamine,09.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17130356,Toitlustamine,09.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16915138,Toitlustamine,06.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17225594,Toitlustamine,06.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11715239,Töövahendus,06.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17226910,Toitlustamine,05.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17215816,Renditööjőu vahendamine,05.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17249844,Toitlustamine,05.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11910461,Jaekaubandus,04.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
80611640,Jaekaubandus,04.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11910461,Hulgikaubandus,04.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16886075,Toitlustamine,03.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17096553,Toitlustamine,02.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14999757,Toitlustamine,02.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17135684,Hulgikaubandus,01.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
0848.296.771,Elektrienergia müük,01.06.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17236008,Toitlustamine,01.06.2025,30.09.2027,Jah,MTR_2025-10-31.csv
16447298,Jaekaubandus,31.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17191837,Töövahendus,30.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17250340,Toitlustamine,30.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16716605,Renditööjőu vahendamine,30.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14538950,Jaekaubandus,29.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17100220,Toitlustamine,29.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17236296,Toitlustamine,29.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16978831,Toitlustamine,29.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16978831,Jaekaubandus,29.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17251433,Toitlustamine,29.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14932902,Toitlustamine,28.05.2025,28.11.2025,Jah,MTR_2025-10-31.csv
10384734,Hulgikaubandus,28.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16728991,Jaekaubandus,28.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17225855,Renditööjőu vahendamine,28.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
38381954,Gaasi müük,28.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12627922,Toitlustamine,28.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12033246,Jaekaubandus,28.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17205924,Toitlustamine,27.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17238315,Toitlustamine,27.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17189734,Toitlustamine,27.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16452425,Jaekaubandus,27.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17232559,Toitlustamine,27.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14862449,Hulgikaubandus,26.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
80584222,Jaekaubandus,26.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17182904,Jaekaubandus,26.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17241073,Töövahendus,25.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17226659,Toitlustamine,24.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17164183,Toitlustamine,23.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17210859,Toitlustamine,23.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14910993,Toitlustamine,23.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14394439,Toitlustamine,23.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14314015,Jaekaubandus,23.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17246219,Toitlustamine,22.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16998733,Toitlustamine,22.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16989007,Toitlustamine,22.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14670655,Jaekaubandus,21.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12476156,Toitlustamine,21.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16492175,Toitlustamine,21.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14129275,Toitlustamine,21.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14630555,Renditööjőu vahendamine,20.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17239521,Toitlustamine,20.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11838338,Hulgikaubandus,20.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17195309,Toitlustamine,19.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14045791,Jaekaubandus,19.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17184493,Toitlustamine,18.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16618481,Toitlustamine,17.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16710749,Toitlustamine,17.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17230520,Toitlustamine,16.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17240895,Renditööjőu vahendamine,16.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17240808,Toitlustamine,16.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17220622,Jaekaubandus,16.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17225358,Toitlustamine,16.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17182904,Toitlustamine,14.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17225884,Hulgikaubandus,13.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11267835,Hulgikaubandus,13.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16980615,Toitlustamine,13.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
10092256,Kaubandusliku loterii korraldamine,13.05.2025,05.02.2026,Jah,MTR_2025-10-31.csv
17229741,Jaekaubandus,13.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16681835,Toitlustamine,13.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12472773,Renditööjőu vahendamine,12.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16903626,Toitlustamine,12.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17227624,Toitlustamine,12.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16412041,Jaekaubandus,11.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12524240,Toitlustamine,09.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16314735,Toitlustamine,08.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16106485,Toitlustamine,08.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16538138,Jaekaubandus,07.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16718202,Jaekaubandus,07.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16538138,Toitlustamine,07.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11638183,Kaubandusliku loterii korraldamine,07.05.2025,21.11.2025,Jah,MTR_2025-10-31.csv
10465065,Hulgikaubandus,06.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14834111,Renditööjőu vahendamine,06.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16503737,Toitlustamine,06.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17205663,Toitlustamine,05.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17201205,Toitlustamine,05.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16092719,Toitlustamine,05.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16452425,Hulgikaubandus,05.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11907341,Toitlustamine,02.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17215851,Toitlustamine,02.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17200542,Toitlustamine,02.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17223261,Toitlustamine,01.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14982248,Toitlustamine,01.05.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16700225,Renditööjőu vahendamine,30.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16066366,Tellitav audiovisuaalmeedia teenus,30.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17228960,Toitlustamine,29.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16760055,Jaekaubandus,29.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12300612,Hulgikaubandus,29.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16440043,Renditööjőu vahendamine,28.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17201062,Jaekaubandus,28.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16197134,Jaekaubandus,28.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
80654081,Jaekaubandus,28.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17227736,Toitlustamine,28.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11713683,Jaekaubandus,27.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17010190,Jaekaubandus,27.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17159615,Toitlustamine,27.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17053130,Jaekaubandus,26.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11447371,Toitlustamine,25.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16439790,Jaekaubandus,25.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17205930,Jaekaubandus,25.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17210983,Toitlustamine,25.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17092609,Toitlustamine,24.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17225884,Jaekaubandus,24.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17107831,Toitlustamine,23.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12681946,Jaekaubandus,23.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16928224,Jaekaubandus,23.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16067398,Toitlustamine,23.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17167856,Toitlustamine,23.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14844316,Jaekaubandus,23.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
10020438,Toitlustamine,22.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17060549,Töövahendus,22.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17135684,Renditööjőu vahendamine,22.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11643014,Kaubandusliku loterii korraldamine,22.04.2025,31.05.2026,Jah,MTR_2025-10-31.csv
17210517,Renditööjőu vahendamine,22.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17211416,Toitlustamine,22.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16337948,Jaekaubandus,22.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16761391,Jaekaubandus,22.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16735650,Jaekaubandus,22.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14007253,Jaekaubandus,22.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17222176,Jaekaubandus,22.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17224695,Toitlustamine,21.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16646454,Toitlustamine,21.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16864665,Toitlustamine,21.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16340620,Jaekaubandus,17.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17180727,Jaekaubandus,16.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12300612,Jaekaubandus,16.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16664914,Toitlustamine,16.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16664914,Jaekaubandus,16.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16852060,Jaekaubandus,16.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14942220,Toitlustamine,15.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11254229,Renditööjőu vahendamine,14.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16512038,Hulgikaubandus,14.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14768801,Jaekaubandus,13.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14871922,Jaekaubandus,13.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16187414,Toitlustamine,11.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17218737,Töövahendus,11.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17218737,Renditööjőu vahendamine,11.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
80652550,Jaekaubandus,11.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17074563,Toitlustamine,11.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16876651,Jaekaubandus,09.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16992725,Toitlustamine,09.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17209269,Toitlustamine,09.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12711769,Renditööjőu vahendamine,09.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12612702,Jaekaubandus,09.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12612702,Hulgikaubandus,09.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17012317,Toitlustamine,09.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14323575,Toitlustamine,08.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16216280,Toitlustamine,07.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17043060,Toitlustamine,07.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16846621,Renditööjőu vahendamine,07.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16536369,Renditööjőu vahendamine,07.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17159756,Renditööjőu vahendamine,07.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16466686,Toitlustamine,06.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11970397,Renditööjőu vahendamine,06.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17149315,Toitlustamine,05.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12485534,Jaekaubandus,04.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17199359,Toitlustamine,04.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17198006,Toitlustamine,04.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12510781,Gaasi müük,03.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17006722,Renditööjőu vahendamine,03.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17192274,Toitlustamine,03.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16846621,Töövahendus,02.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12760561,Renditööjőu vahendamine,02.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16857429,Toitlustamine,01.04.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17190045,Töövahendus,31.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17159727,Toitlustamine,31.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17168583,Toitlustamine,29.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17205841,Toitlustamine,28.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16466918,Hulgikaubandus,27.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17193210,Toitlustamine,27.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14475563,Renditööjőu vahendamine,27.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17107771,Töövahendus,27.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17031909,Toitlustamine,26.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11792524,Renditööjőu vahendamine,26.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17192937,Toitlustamine,26.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17154434,Toitlustamine,25.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17107771,Renditööjőu vahendamine,25.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16108509,Hulgikaubandus,24.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17100852,Toitlustamine,24.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17194362,Renditööjőu vahendamine,24.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16632050,Toitlustamine,24.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16136517,Toitlustamine,24.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17201530,Toitlustamine,21.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17192966,Jaekaubandus,21.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16549188,Muusikateoste internetis kasutamise őiguste teostamine,21.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14958391,Toitlustamine,21.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
10650791,Renditööjőu vahendamine,21.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16770332,Toitlustamine,21.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17081238,Toitlustamine,21.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17194646,Jaekaubandus,20.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14129128,Töövahendus,20.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16711105,Töövahendus,20.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14323575,Jaekaubandus,20.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17198934,Renditööjőu vahendamine,19.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17196289,Hulgikaubandus,19.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14838020,Renditööjőu vahendamine,18.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16307597,Toitlustamine,17.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16083028,Jaekaubandus,17.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11963457,Toitlustamine,16.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17179998,Toitlustamine,16.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14487900,Toitlustamine,15.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17196779,Hulgikaubandus,14.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17180325,Renditööjőu vahendamine,14.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
10810444,Hulgikaubandus,14.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14319691,Toitlustamine,14.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17196289,Jaekaubandus,14.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14229321,Renditööjőu vahendamine,13.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17065624,Renditööjőu vahendamine,12.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16616217,Jaekaubandus,11.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16616217,Toitlustamine,11.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16588018,Jaekaubandus,11.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16498396,Toitlustamine,10.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17013544,Toitlustamine,10.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17166928,Jaekaubandus,10.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17172320,Toitlustamine,07.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14981125,Toitlustamine,06.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17095468,Toitlustamine,06.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
10831601,Jaekaubandus,06.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12026275,Renditööjőu vahendamine,05.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14532226,Toitlustamine,05.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14775503,Jaekaubandus,05.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11095067,Renditööjőu vahendamine,05.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
14775503,Hulgikaubandus,05.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
11768796,Jaekaubandus,04.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
10662995,Toitlustamine,03.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17188404,Toitlustamine,03.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16951393,Jaekaubandus,03.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17178386,Töövahendus,03.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17178386,Renditööjőu vahendamine,03.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16741431,Toitlustamine,01.03.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17087927,Toitlustamine,28.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16590819,Toitlustamine,28.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17177808,Jaekaubandus,27.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17180549,Toitlustamine,27.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16965484,Toitlustamine,27.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16474734,Toitlustamine,26.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17053130,Hulgikaubandus,26.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17174371,Renditööjőu vahendamine,26.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16518325,Toitlustamine,25.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17175809,Renditööjőu vahendamine,25.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16998650,Jaekaubandus,25.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12693385,Jaekaubandus,24.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16759796,Jaekaubandus,24.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17174106,Hulgikaubandus,21.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17092779,Renditööjőu vahendamine,21.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16134398,Hulgikaubandus,19.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
16366909,Jaekaubandus,18.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
10453754,Hulgikaubandus,17.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
10485279,Jaekaubandus,17.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17141503,Toitlustamine,16.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
17177300,Renditööjőu vahendamine,15.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
12276598,Jaekaubandus,13.02.2025,Tähtajatu,Jah,MTR_2025-10-31.csv
